,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
245,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
246,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
247,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
248,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
249,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
250,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
251,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
252,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
253,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
254,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
255,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
256,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
257,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
258,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
259,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
260,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
261,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
262,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
263,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
264,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
265,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
266,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
267,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
268,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
269,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
270,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
271,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
272,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
273,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
274,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
275,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
276,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
277,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
278,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
279,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
280,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
281,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
282,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
283,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
284,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
285,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
286,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
287,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
288,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
289,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
290,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
291,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
292,19,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
293,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
294,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
295,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
296,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
297,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
298,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
299,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
300,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
301,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
302,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
303,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
304,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
305,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
306,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
307,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
308,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
309,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
310,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
311,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
312,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
313,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
314,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
315,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
316,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
317,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
318,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
319,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
320,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
321,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
322,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
323,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
324,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
325,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
326,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
327,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
328,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
329,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
330,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
331,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
332,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
333,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
334,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
335,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
336,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
337,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
338,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
339,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
340,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
341,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
342,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
343,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
344,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
345,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
346,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
347,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
348,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
349,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
350,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
351,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
352,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
353,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
354,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
355,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
356,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
357,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
358,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
359,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
360,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
361,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
362,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
363,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
364,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
365,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
366,20,Non-Government,*,Some-college,10,spouse not present,Other,Own-child,*,Female,0~49999,0~2178,1~49,*,<=50k
367,15~19,Private,*,Professional Education,7~16,Never-married,Other,Own-child,*,Female,0,*,1~49,United-States,<=50k
368,15~19,Private,*,Professional Education,7~16,Never-married,Other,Own-child,*,Female,0,*,1~49,United-States,<=50k
369,15~19,Private,*,Professional Education,7~16,Never-married,Other,Own-child,*,Female,0,*,1~49,United-States,<=50k
370,15~19,Private,*,Professional Education,7~16,Never-married,Other,Own-child,*,Female,0,*,1~49,United-States,<=50k
371,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Male,0,0,*,*,<=50k
372,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Male,0,0,*,*,<=50k
373,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Male,0,0,*,*,<=50k
374,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Male,0,0,*,*,<=50k
375,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Male,0,0,*,*,<=50k
376,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Male,0,0,*,*,<=50k
377,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Male,0,0,*,*,<=50k
378,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Male,0,0,*,*,<=50k
379,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Male,0,0,*,*,<=50k
380,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Male,0,0,*,*,<=50k
381,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Male,0,0,*,*,<=50k
382,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Male,0,0,*,*,<=50k
383,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Male,0,0,*,*,<=50k
384,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Male,0,0,*,*,<=50k
385,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Male,0,0,*,*,<=50k
386,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Male,0,0,*,*,<=50k
387,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Male,0,0,*,*,<=50k
388,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
389,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
390,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
391,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
392,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
393,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
394,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
395,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
396,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
397,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
398,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
399,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
400,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
401,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
402,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
403,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
404,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
405,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
406,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
407,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
408,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
409,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
410,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
411,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
412,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
413,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
414,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
415,15~19,Private,*,Higher education,7~16,Never-married,Other,Not-in-family,*,Female,0,0,1~49,United-States,<=50k
