age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;salary-class
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
19;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
20;Non-Government;*;Some-college;10;spouse not present;Other;Own-child;*;Female;0~49999;0~2178;1~49;*;<=50k
15~19;Private;*;Professional Education;7~16;Never-married;Other;Own-child;*;Female;0;*;1~49;United-States;<=50k
15~19;Private;*;Professional Education;7~16;Never-married;Other;Own-child;*;Female;0;*;1~49;United-States;<=50k
15~19;Private;*;Professional Education;7~16;Never-married;Other;Own-child;*;Female;0;*;1~49;United-States;<=50k
15~19;Private;*;Professional Education;7~16;Never-married;Other;Own-child;*;Female;0;*;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Male;0;0;*;*;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Male;0;0;*;*;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Male;0;0;*;*;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Male;0;0;*;*;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Male;0;0;*;*;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Male;0;0;*;*;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Male;0;0;*;*;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Male;0;0;*;*;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Male;0;0;*;*;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Male;0;0;*;*;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Male;0;0;*;*;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Male;0;0;*;*;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Male;0;0;*;*;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Male;0;0;*;*;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Male;0;0;*;*;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Male;0;0;*;*;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Male;0;0;*;*;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Higher education;7~16;Never-married;Other;Not-in-family;*;Female;0;0;1~49;United-States;<=50k
15~19;Private;*;Some-college;10;Never-married;Other;Other-relative;*;Male;0;0;1~49;*;<=50k
15~19;Private;*;Some-college;10;Never-married;Other;Other-relative;*;Male;0;0;1~49;*;<=50k
15~19;Private;*;Some-college;10;Never-married;Other;Other-relative;*;Male;0;0;1~49;*;<=50k
15~19;Private;*;Some-college;10;Never-married;Other;Other-relative;*;Male;0;0;1~49;*;<=50k
15~19;Private;*;Some-college;10;Never-married;Other-service;Other-relative;White;Female;0~49999;0;1~49;United-States;<=50k
15~19;Private;*;Some-college;10;Never-married;Other-service;Other-relative;White;Female;0~49999;0;1~49;United-States;<=50k
15~19;Private;*;Some-college;10;Never-married;Other-service;Other-relative;White;Female;0~49999;0;1~49;United-States;<=50k
15~19;Private;*;Some-college;10;Never-married;Other-service;Other-relative;White;Female;0~49999;0;1~49;United-States;<=50k
15~19;Private;*;Some-college;10;Never-married;Other-service;Other-relative;White;Female;0~49999;0;1~49;United-States;<=50k
